experience_coding,python_user,r_user,sql_user,most_used,compensation,position
16.1,True,False,True,Scikit-learn,94696,Senior
0.77,True,False,False,,196,Beginner
0.93,True,True,True,,53418,Beginner
1.3,True,False,False,Scikit-learn,12143,Beginner
2.7,True,False,True,TensorFlow,55714,Beginner
27.8,False,False,True,,80671,Expert
4.1,True,True,True,Scikit-learn,10499,Beginner
2.5,True,False,False,TensorFlow,59233,Beginner
1.0,False,False,True,,71626,Beginner
0.65,True,False,False,Scikit-learn,55986,Beginner
2.8,True,False,True,Keras,51221,Beginner
2.0,True,False,False,,63769,Beginner
1.0,True,False,False,Scikit-learn,3586,Beginner
0.65,True,False,False,,55503,Beginner
2.7,True,False,False,TensorFlow,362,Beginner
1.4,True,True,True,Scikit-learn,57795,Beginner
0.82,False,False,False,,419,Beginner
19.1,True,False,False,TensorFlow,13499,Senior
0.35,True,False,False,PyTorch,71509,Beginner
1.7,True,True,True,PyTorch,40401,Beginner
22.9,True,False,False,Keras,40738,Expert
0.0,False,False,False,,8842,Beginner
0.57,True,False,False,,304,Beginner
0.3,True,False,True,Scikit-learn,796,Beginner
7.4,True,True,True,,62006,Junior
3.4,True,False,False,TensorFlow,703,Beginner
3.0,True,False,False,Keras,60313,Beginner
1.0,True,False,False,,458,Beginner
24.3,True,False,True,TensorFlow,411808,Expert
4.1,True,False,True,,75683,Beginner
22.1,True,False,False,Scikit-learn,121849,Expert
1.7,True,False,False,,62203,Beginner
2.8,False,False,False,PyTorch,66000,Beginner
0.35,True,False,True,,66984,Beginner
17.3,False,False,True,,44790,Senior
11.0,False,False,True,TensorFlow,116936,Intermediate
0.83,True,False,False,Scikit-learn,27984,Beginner
8.7,False,False,True,Scikit-learn,39320,Junior
6.2,True,True,True,Scikit-learn,157111,Junior
8.2,False,True,True,,54120,Junior
1.9,True,False,False,Scikit-learn,63013,Beginner
2.1,True,True,True,,223014,Beginner
1.8,True,False,True,Scikit-learn,56686,Beginner
2.0,True,True,True,Scikit-learn,11079,Beginner
0.68,True,False,False,Keras,1472,Beginner
14.1,True,False,True,Scikit-learn,4038,Intermediate
22.9,False,False,False,,186,Expert
4.3,True,False,True,Scikit-learn,356,Beginner
0.52,False,True,False,,673,Beginner
0.71,True,False,False,,53612,Beginner
1.6,True,False,False,,62907,Beginner
15.8,True,False,False,Keras,1286,Intermediate
0.95,True,True,True,PyTorch,635,Beginner
4.9,True,True,True,Scikit-learn,3163,Beginner
13.7,True,False,False,,169765,Intermediate
6.1,True,False,False,Scikit-learn,64044,Junior
21.4,False,False,False,,2684,Expert
22.2,True,False,False,Keras,209037,Expert
4.6,True,False,False,,63445,Beginner
1.9,True,False,False,Scikit-learn,60949,Beginner
1.4,True,False,False,Keras,64165,Beginner
1.8,False,False,False,,53241,Beginner
2.1,True,False,True,,43215,Beginner
0.91,True,False,True,,62870,Beginner
1.4,True,False,False,,110684,Beginner
3.5,True,False,False,,183644,Beginner
2.1,True,False,False,,65399,Beginner
2.9,False,False,True,,69383,Beginner
2.8,True,False,True,TensorFlow,938,Beginner
1.2,True,False,True,Keras,66744,Beginner
0.41,False,False,False,,70441,Beginner
4.5,False,False,True,,133361,Beginner
1.4,False,False,False,,60098,Beginner
9.8,True,False,True,TensorFlow,7244,Junior
0.41,False,False,False,,211,Beginner
2.2,False,False,False,,622,Beginner
9.4,False,False,True,,1099,Junior
1.2,True,False,True,Keras,54498,Beginner
8.6,True,False,True,Keras,79635,Junior
6.5,True,False,True,PyTorch,71457,Junior
0.83,True,False,False,Keras,633,Beginner
12.8,True,False,True,,51960,Intermediate
29.2,True,True,True,TensorFlow,204261,Expert
19.3,True,True,True,Scikit-learn,2206,Senior
14.8,True,True,False,Scikit-learn,1826,Intermediate
3.6,False,False,False,,57626,Beginner
23.7,True,False,False,Scikit-learn,58723,Expert
21.5,True,True,False,Scikit-learn,4306,Expert
0.6,False,True,False,,429975,Beginner
26.6,True,False,True,PyTorch,12446,Expert
8.0,True,False,True,Scikit-learn,151597,Junior
23.9,True,False,False,Keras,73931,Expert
0.42,True,False,True,Scikit-learn,60265,Beginner
2.1,True,True,True,,59975,Beginner
6.9,False,False,True,,13719,Junior
2.5,True,False,True,,2198,Beginner
4.2,True,False,True,Keras,53080,Beginner
0.57,True,False,True,,5700,Beginner
0.92,True,False,True,Scikit-learn,62530,Beginner
5.8,True,True,True,TensorFlow,26595,Beginner
1.7,True,False,True,Keras,14250,Beginner
0.94,True,False,False,Scikit-learn,52780,Beginner
2.8,True,False,True,TensorFlow,69574,Beginner
2.8,True,False,False,TensorFlow,908,Beginner
10.7,True,False,True,Scikit-learn,35849,Junior
4.9,True,False,True,,9008,Beginner
3.6,False,False,False,,56821,Beginner
27.0,True,False,False,Scikit-learn,44957,Expert
2.3,True,True,True,Keras,65680,Beginner
0.62,True,False,False,PyTorch,53,Beginner
1.9,True,False,True,Keras,44055,Beginner
0.21,True,False,False,,63851,Beginner
6.1,True,False,False,Scikit-learn,56648,Junior
2.9,True,True,False,Scikit-learn,61887,Beginner
2.9,False,False,True,,25767,Beginner
1.8,True,False,False,Keras,74404,Beginner
4.9,True,False,False,,26624,Beginner
21.5,True,False,True,Scikit-learn,224943,Expert
0.66,False,True,False,,63985,Beginner
1.0,True,False,False,TensorFlow,54740,Beginner
0.0,False,False,False,,858,Beginner
5.4,True,False,True,,734,Beginner
1.1,False,True,False,,68309,Beginner
1.2,True,True,True,TensorFlow,11124,Beginner
1.0,True,False,True,TensorFlow,59588,Beginner
1.4,True,False,False,TensorFlow,809,Beginner
27.8,True,False,True,Keras,28527,Expert
1.8,True,False,True,,69694,Beginner
3.5,True,False,True,PyTorch,116010,Beginner
3.2,True,True,True,,2029,Beginner
0.0,False,False,False,,268,Beginner
4.5,True,False,True,Scikit-learn,120900,Beginner
4.9,True,False,False,TensorFlow,2253,Beginner
2.4,True,False,True,,62212,Beginner
18.0,True,False,False,PyTorch,30872,Senior
4.3,True,False,True,PyTorch,1777,Beginner
0.61,True,False,False,TensorFlow,56456,Beginner
0.9,True,False,False,,64793,Beginner
22.5,True,False,True,Scikit-learn,54223,Expert
4.7,True,False,False,Keras,72789,Beginner
26.3,True,False,False,Keras,213496,Expert
0.0,False,False,False,,1122,Beginner
4.1,True,False,False,,18899,Beginner
8.0,False,False,False,PyTorch,44785,Junior
4.8,True,True,True,Scikit-learn,56422,Beginner
3.1,True,False,False,Keras,7134,Beginner
0.57,False,True,True,,51962,Beginner
0.33,True,True,False,Scikit-learn,72820,Beginner
1.1,True,False,False,TensorFlow,53465,Beginner
8.2,True,True,True,,73242,Junior
19.4,True,False,True,Keras,161110,Senior
0.38,True,False,True,,65442,Beginner
3.2,True,False,False,Scikit-learn,48273,Beginner
0.0,False,False,False,,60650,Beginner
0.0,False,False,False,,1399,Beginner
4.9,True,False,False,Scikit-learn,881,Beginner
0.3,True,True,False,,57270,Beginner
2.7,True,False,True,Scikit-learn,69608,Beginner
17.8,True,False,False,TensorFlow,1981,Senior
15.5,True,False,True,Scikit-learn,13294,Intermediate
0.0,False,False,False,,17889,Beginner
7.1,True,False,True,Keras,221,Junior
4.1,True,False,True,,52920,Beginner
3.2,True,False,True,TensorFlow,85053,Beginner
0.46,True,False,False,,66804,Beginner
12.3,True,False,False,TensorFlow,66484,Intermediate
13.2,True,True,True,Keras,295102,Intermediate
0.29,True,False,True,,15,Beginner
1.5,True,False,True,,11342,Beginner
0.0,False,False,False,,10410,Beginner
3.9,True,False,True,TensorFlow,58629,Beginner
9.4,True,True,True,Keras,72834,Junior
19.7,True,True,True,Scikit-learn,26631,Senior
1.5,True,True,False,PyTorch,53117,Beginner
11.1,True,False,True,TensorFlow,78051,Intermediate
3.0,True,False,False,,74698,Beginner
1.1,True,False,True,,440,Beginner
1.5,True,False,False,,63646,Beginner
3.7,True,False,False,PyTorch,58781,Beginner
28.9,False,False,False,,120038,Expert
18.2,True,False,True,,52361,Senior
15.0,True,False,False,PyTorch,12828,Intermediate
1.5,True,True,True,,50051,Beginner
6.5,True,False,False,Keras,21068,Junior
2.6,False,False,False,,57716,Beginner
2.3,True,False,False,,51051,Beginner
0.27,True,True,True,Scikit-learn,74230,Beginner
0.95,True,False,True,Scikit-learn,7537,Beginner
5.0,True,False,True,PyTorch,14874,Beginner
0.87,True,False,False,,66460,Beginner
1.8,True,True,True,Keras,39589,Beginner
7.5,True,False,False,Keras,1034,Junior
3.2,True,False,True,TensorFlow,853,Beginner
19.8,False,False,False,,68992,Senior
0.0,False,False,False,,12340,Beginner
0.32,True,False,False,TensorFlow,69932,Beginner
20.1,True,True,True,PyTorch,38055,Senior
0.78,True,False,True,Scikit-learn,1530,Beginner
1.2,True,False,False,Keras,72668,Beginner
0.48,True,False,False,TensorFlow,153248,Beginner
8.6,True,False,True,Scikit-learn,64823,Junior
0.82,False,False,False,,58480,Beginner
0.76,True,True,True,Scikit-learn,2107,Beginner
1.3,True,False,True,Keras,2739,Beginner
2.9,True,False,False,Scikit-learn,405,Beginner
29.5,True,False,False,Scikit-learn,53584,Expert
1.1,True,True,True,,50519,Beginner
0.78,True,False,False,,54782,Beginner
1.8,False,False,False,,8064,Beginner
0.47,False,False,False,,17007,Beginner
8.7,True,False,False,TensorFlow,124183,Junior
6.8,True,False,False,Scikit-learn,9713,Junior
7.6,True,False,True,Keras,32664,Junior
1.1,True,True,False,Keras,57205,Beginner
4.8,True,False,True,TensorFlow,23580,Beginner
17.1,True,False,True,TensorFlow,88464,Senior
2.6,True,True,True,,53959,Beginner
11.6,True,False,True,,8566,Intermediate
18.6,False,True,True,,110037,Senior
2.4,True,False,True,TensorFlow,6143,Beginner
1.7,True,False,False,Scikit-learn,90573,Beginner
4.2,False,False,True,,664481,Beginner
1.3,True,False,False,TensorFlow,63167,Beginner
1.3,True,False,False,Scikit-learn,25907,Beginner
16.5,True,True,False,Scikit-learn,6561,Senior
1.0,True,False,True,Keras,141,Beginner
6.4,True,False,False,Scikit-learn,117,Junior
1.9,True,False,True,Scikit-learn,73602,Beginner
1.7,True,False,False,Scikit-learn,59891,Beginner
0.39,False,False,True,,68526,Beginner
2.2,True,False,False,Scikit-learn,58279,Beginner
3.8,True,False,False,PyTorch,31646,Beginner
0.0,False,False,False,,12220,Beginner
0.3,False,False,True,,54372,Beginner
16.2,True,False,False,Scikit-learn,60402,Senior
0.0,False,False,False,,3701,Beginner
0.83,True,False,True,Scikit-learn,70830,Beginner
2.1,False,False,True,,75554,Beginner
2.2,True,True,True,,59195,Beginner
5.9,True,False,False,Scikit-learn,59223,Beginner
0.0,False,False,False,,754,Beginner
2.0,True,True,True,,69212,Beginner
3.8,True,True,True,Scikit-learn,30749,Beginner
9.1,True,False,True,TensorFlow,845,Junior
0.82,False,False,False,,59357,Beginner
7.7,True,True,True,Scikit-learn,8488,Junior
2.5,True,False,False,,71293,Beginner
2.2,True,False,True,PyTorch,53979,Beginner
0.7,True,False,False,,54132,Beginner
0.35,True,False,False,,4017,Beginner
8.2,True,True,False,Scikit-learn,21609,Junior
3.8,False,False,True,,95074,Beginner
3.1,True,False,False,Scikit-learn,62364,Beginner
2.8,True,False,True,Scikit-learn,65835,Beginner
1.6,True,False,False,,52931,Beginner
2.5,True,False,False,,70678,Beginner
4.4,True,False,True,TensorFlow,4597,Beginner
8.8,True,False,True,PyTorch,4125,Junior
1.5,True,False,True,,51667,Beginner
2.9,True,False,False,,43307,Beginner
18.2,True,False,False,Scikit-learn,59359,Senior
3.7,True,False,True,Scikit-learn,163600,Beginner
2.8,True,False,True,Keras,1394,Beginner
0.0,False,False,False,,49,Beginner
1.0,True,False,True,Scikit-learn,86079,Beginner
0.4,True,False,True,Scikit-learn,72490,Beginner
0.3,True,False,False,,11693,Beginner
0.64,True,True,False,,42356,Beginner
2.2,True,False,False,PyTorch,66378,Beginner
1.7,True,False,False,,61021,Beginner
0.9,False,False,True,,55954,Beginner
0.85,True,False,True,,8315,Beginner
26.3,True,False,True,Scikit-learn,75646,Expert
0.3,True,False,False,Scikit-learn,936,Beginner
22.0,True,False,False,TensorFlow,92920,Expert
16.0,True,True,False,Scikit-learn,51932,Senior
1.5,True,False,False,,56674,Beginner
0.31,True,False,False,,68484,Beginner
1.5,True,False,True,Scikit-learn,6568,Beginner
28.9,True,True,False,Scikit-learn,60681,Expert
9.9,True,True,True,TensorFlow,2012,Junior
0.21,True,False,False,TensorFlow,53516,Beginner
0.97,True,False,True,Scikit-learn,669,Beginner
4.0,True,False,False,Keras,52124,Beginner
2.0,True,False,False,Scikit-learn,13547,Beginner
5.2,True,True,False,Keras,2231,Beginner
0.9,False,False,False,,697,Beginner
1.6,True,False,False,Scikit-learn,551,Beginner
1.2,True,True,True,Keras,53896,Beginner
1.0,True,False,True,Keras,4169,Beginner
4.4,True,False,True,TensorFlow,1186,Beginner
0.64,False,True,False,,73583,Beginner
0.9,True,False,False,TensorFlow,668,Beginner
23.9,True,False,True,Scikit-learn,54706,Expert
0.58,True,False,False,,67605,Beginner
25.1,True,True,True,TensorFlow,982,Expert
3.1,True,False,False,TensorFlow,64470,Beginner
0.45,False,True,False,,62179,Beginner
23.0,False,False,True,Scikit-learn,163851,Expert
0.91,False,False,True,,54711,Beginner
0.7,True,False,False,,52324,Beginner
1.7,True,False,False,Keras,64809,Beginner
8.3,True,False,True,TensorFlow,21870,Junior
0.92,True,False,False,Keras,1379,Beginner
2.2,True,False,True,Scikit-learn,23820,Beginner
15.1,True,False,True,Keras,9435,Intermediate
0.46,True,False,False,,16941,Beginner
0.0,False,False,False,,14886,Beginner
0.0,False,False,False,,221,Beginner
4.5,True,False,True,TensorFlow,382,Beginner
9.9,True,False,False,Scikit-learn,2789,Junior
18.3,True,True,False,,201130,Senior
2.5,True,False,False,,57941,Beginner
28.5,True,True,True,Scikit-learn,539,Expert
2.5,True,False,False,Keras,13863,Beginner
1.7,False,False,False,,4864,Beginner
7.1,True,True,False,Scikit-learn,71882,Junior
0.44,True,False,False,Scikit-learn,54862,Beginner
4.7,True,False,False,,2110,Beginner
3.3,True,False,False,TensorFlow,63138,Beginner
2.8,True,False,False,TensorFlow,571,Beginner
0.29,True,False,False,Scikit-learn,70947,Beginner
3.0,True,False,False,,69894,Beginner
23.3,True,False,True,,7440,Expert
2.2,True,True,True,TensorFlow,1,Beginner
1.4,True,False,True,PyTorch,55311,Beginner
29.8,False,True,True,,283929,Expert
0.62,True,True,True,,44237,Beginner
0.22,True,True,True,Scikit-learn,73395,Beginner
27.0,False,True,False,,185236,Expert
23.6,True,False,True,,156995,Expert
4.6,True,False,True,TensorFlow,19010,Beginner
6.1,False,False,True,,98853,Junior
0.45,True,True,True,,52160,Beginner
11.1,True,False,True,TensorFlow,73955,Intermediate
2.3,True,False,True,Keras,357,Beginner
4.2,True,False,False,TensorFlow,64574,Beginner
1.2,True,True,False,,52531,Beginner
7.7,True,False,True,Scikit-learn,27410,Junior
0.25,True,False,True,Scikit-learn,6422,Beginner
2.0,True,False,False,Scikit-learn,58210,Beginner
2.5,True,True,True,,25282,Beginner
2.0,True,False,False,Keras,61206,Beginner
2.3,True,True,True,TensorFlow,9881,Beginner
4.3,True,True,True,Keras,197,Beginner
23.8,True,True,True,PyTorch,245811,Expert
9.5,True,False,True,TensorFlow,296834,Junior
2.8,True,False,False,Keras,66528,Beginner
16.7,True,False,True,Scikit-learn,59768,Senior
0.3,True,False,False,Scikit-learn,57749,Beginner
1.3,True,False,True,Scikit-learn,1232,Beginner
9.9,True,False,True,Scikit-learn,55631,Junior
0.86,False,True,False,,61236,Beginner
18.2,True,False,False,Keras,78573,Senior
11.4,True,False,False,Scikit-learn,60731,Intermediate
4.1,True,False,False,TensorFlow,44602,Beginner
0.75,True,False,False,,221,Beginner
6.0,True,True,False,Scikit-learn,43474,Junior
1.6,False,False,True,Scikit-learn,119684,Beginner
2.4,True,False,True,TensorFlow,73841,Beginner
1.9,True,True,True,Keras,70984,Beginner
4.5,True,True,True,Keras,16551,Beginner
4.4,False,False,False,Scikit-learn,844,Beginner
13.5,False,False,True,Scikit-learn,65922,Intermediate
4.0,True,False,False,TensorFlow,65268,Beginner
0.86,True,False,False,Scikit-learn,57250,Beginner
16.3,False,False,True,,219,Senior
5.9,True,False,False,,72609,Beginner
0.59,True,False,False,Keras,3014,Beginner
2.4,True,False,False,Keras,51244,Beginner
17.3,True,False,True,TensorFlow,1435587,Senior
3.9,True,False,False,TensorFlow,17375,Beginner
2.1,True,False,True,Keras,65861,Beginner
0.85,False,False,False,,68054,Beginner
0.93,True,False,False,TensorFlow,54381,Beginner
13.1,True,True,True,Keras,93364,Intermediate
14.6,True,False,True,,64702,Intermediate
2.6,True,False,False,Keras,30309,Beginner
23.7,True,False,True,Scikit-learn,74651,Expert
3.8,True,True,True,Scikit-learn,51607,Beginner
4.0,True,True,False,PyTorch,57347,Beginner
10.9,True,True,True,Keras,593,Junior
4.3,True,False,False,Scikit-learn,35682,Beginner
0.67,True,False,False,,51943,Beginner
1.7,True,False,True,Scikit-learn,72869,Beginner
1.9,True,False,True,Scikit-learn,56294,Beginner
5.9,True,False,False,,64684,Beginner
3.1,True,False,False,,38894,Beginner
3.4,True,False,False,Scikit-learn,4719,Beginner
9.5,True,False,False,PyTorch,748,Junior
16.9,False,False,True,Scikit-learn,31734,Senior
3.1,True,False,True,PyTorch,56114,Beginner
6.6,True,False,False,TensorFlow,3474,Junior
1.6,True,False,False,,5809,Beginner
0.37,True,False,True,Scikit-learn,9918,Beginner
2.0,True,False,False,Scikit-learn,50999,Beginner
3.7,True,False,False,Scikit-learn,1424,Beginner
0.0,False,False,False,,88225,Beginner
9.7,True,True,True,,59844,Junior
1.7,True,False,False,TensorFlow,65850,Beginner
7.7,False,False,True,,2271,Junior
2.9,True,True,True,TensorFlow,99300,Beginner
1.2,True,False,False,Scikit-learn,1406,Beginner
1.7,True,True,False,Scikit-learn,67007,Beginner
0.72,True,False,False,Scikit-learn,69565,Beginner
0.26,True,False,False,Keras,52727,Beginner
5.3,False,False,True,,319,Beginner
26.9,True,False,True,Keras,63856,Expert
4.0,True,True,False,Scikit-learn,67314,Beginner
4.4,True,False,False,TensorFlow,45648,Beginner
1.4,True,False,False,Scikit-learn,62995,Beginner
1.5,True,False,True,,66580,Beginner
2.2,True,False,False,Keras,55177,Beginner
27.2,True,False,False,PyTorch,61954,Expert
0.38,True,False,False,Scikit-learn,70667,Beginner
2.2,True,False,False,TensorFlow,96698,Beginner
2.7,True,False,True,Scikit-learn,54448,Beginner
2.8,True,False,False,TensorFlow,689,Beginner
0.22,True,False,True,TensorFlow,10074,Beginner
0.24,True,True,True,,56766,Beginner
4.2,True,False,False,TensorFlow,50411,Beginner
24.5,True,True,True,Keras,103816,Expert
2.0,True,False,False,,65198,Beginner
8.9,True,False,True,Keras,1004,Junior
1.8,False,False,False,,59860,Beginner
2.0,True,False,False,Keras,95,Beginner
2.7,True,False,False,,70728,Beginner
4.2,True,False,True,Scikit-learn,73426,Beginner
0.35,True,False,False,,68397,Beginner
2.0,True,False,False,TensorFlow,886,Beginner
3.1,True,True,True,PyTorch,73939,Beginner
4.6,False,False,True,,71427,Beginner
8.8,True,False,True,TensorFlow,85459,Junior
2.6,True,True,False,Scikit-learn,69789,Beginner
8.5,True,False,False,Scikit-learn,20962,Junior
4.6,True,True,False,Scikit-learn,21678,Beginner
0.48,True,False,False,TensorFlow,763,Beginner
0.33,False,False,True,,56432,Beginner
0.21,True,False,True,Scikit-learn,13095,Beginner
2.4,True,False,True,PyTorch,64997,Beginner
4.2,False,True,True,,82312,Beginner
3.9,True,True,True,PyTorch,6096,Beginner
